,Aggravated assault,Burglary,Counties/principal cities,Larceny,Motor vehicle theft,Murder and nonnegligent manslaughter,Population,Property crime,Rape,Robbery,Violent crime,counties,msa_label,msa_pop,year
8419,23.0,103.0,City of Norton Shores,637.0,19.0,0.0,23976.0,759.0,3.0,13.0,39.0,Includes Muskegon County,"Muskegon-Norton Shores, MI M.S.A.",172058,2011
8420,473.0,1470.0,Total area actually reporting,5394.0,228.0,7.0,100.0,7092.0,101.0,165.0,746.0,Includes Muskegon County,"Muskegon-Norton Shores, MI M.S.A.",172058,2011
8421,274.9,854.4,"Rate per 100,000 inhabitants",3135.0,132.5,4.1,,4121.9,58.7,95.9,433.6,Includes Muskegon County,"Muskegon-Norton Shores, MI M.S.A.",172058,2011
8422,243.0,590.0,City of Myrtle Beach,3243.0,354.0,4.0,27425.0,4187.0,36.0,160.0,443.0,Includes Horry County,"Myrtle Beach-North Myrtle Beach-Conway, SC M.S.A.",272427,2011
8423,49.0,376.0,City of North Myrtle Beach,1032.0,93.0,3.0,13912.0,1501.0,13.0,43.0,108.0,Includes Horry County,"Myrtle Beach-North Myrtle Beach-Conway, SC M.S.A.",272427,2011
8424,111.0,220.0,City of Conway,636.0,31.0,1.0,17302.0,887.0,11.0,35.0,158.0,Includes Horry County,"Myrtle Beach-North Myrtle Beach-Conway, SC M.S.A.",272427,2011
8425,1209.0,3401.0,Total area actually reporting,10676.0,1137.0,24.0,99.9,15214.0,178.0,410.0,1821.0,Includes Horry County,"Myrtle Beach-North Myrtle Beach-Conway, SC M.S.A.",272427,2011
8426,1210.0,3404.0,Estimated total,10687.0,1138.0,24.0,100.0,15229.0,178.0,410.0,1822.0,Includes Horry County,"Myrtle Beach-North Myrtle Beach-Conway, SC M.S.A.",272427,2011
8427,444.2,1249.5,"Rate per 100,000 inhabitants",3922.9,417.7,8.8,,5590.1,65.3,150.5,668.8,Includes Horry County,"Myrtle Beach-North Myrtle Beach-Conway, SC M.S.A.",272427,2011
8428,152.0,344.0,City of Napa,1132.0,139.0,1.0,77819.0,1615.0,24.0,47.0,224.0,Includes Napa County,"Napa, CA M.S.A.",138089,2011
8429,346.0,631.0,Total area actually reporting,1919.0,249.0,3.0,100.0,2799.0,34.0,69.0,452.0,Includes Napa County,"Napa, CA M.S.A.",138089,2011
8430,250.6,457.0,"Rate per 100,000 inhabitants",1389.7,180.3,2.2,,2027.0,24.6,50.0,327.3,Includes Napa County,"Napa, CA M.S.A.",138089,2011
8431,47.0,73.0,City of Naples,526.0,16.0,1.0,19803.0,615.0,1.0,6.0,55.0,Includes Collier County,"Naples-Marco Island, FL M.S.A.",325902,2011
8432,7.0,39.0,City of Marco Island,161.0,2.0,0.0,16637.0,202.0,2.0,1.0,10.0,Includes Collier County,"Naples-Marco Island, FL M.S.A.",325902,2011
8433,758.0,1485.0,Total area actually reporting,4377.0,215.0,10.0,100.0,6077.0,45.0,215.0,1028.0,Includes Collier County,"Naples-Marco Island, FL M.S.A.",325902,2011
8434,232.6,455.7,"Rate per 100,000 inhabitants",1343.0,66.0,3.1,,1864.7,13.8,66.0,315.4,Includes Collier County,"Naples-Marco Island, FL M.S.A.",325902,2011
8435,4927.0,7541.0,City of Nashville,19987.0,1728.0,50.0,612789.0,29256.0,373.0,1889.0,7239.0,"Includes Cannon, Cheatham, Davidson, Dickson, Hickman, Macon, Robertson, Rutherford, Smith, Sumner, Trousdale, Williamson, and Wilson Counties","Nashville-Davidson-Murfreesboro-Franklin, TN M.S.A.",1604276,2011
8436,490.0,1383.0,City of Murfreesboro,3283.0,185.0,3.0,109736.0,4851.0,30.0,131.0,654.0,"Includes Cannon, Cheatham, Davidson, Dickson, Hickman, Macon, Robertson, Rutherford, Smith, Sumner, Trousdale, Williamson, and Wilson Counties","Nashville-Davidson-Murfreesboro-Franklin, TN M.S.A.",1604276,2011
8437,81.0,88.0,City of Franklin,898.0,35.0,0.0,63051.0,1021.0,11.0,11.0,103.0,"Includes Cannon, Cheatham, Davidson, Dickson, Hickman, Macon, Robertson, Rutherford, Smith, Sumner, Trousdale, Williamson, and Wilson Counties","Nashville-Davidson-Murfreesboro-Franklin, TN M.S.A.",1604276,2011
8438,7450.0,13474.0,Total area actually reporting,36858.0,2911.0,78.0,100.0,53243.0,596.0,2316.0,10440.0,"Includes Cannon, Cheatham, Davidson, Dickson, Hickman, Macon, Robertson, Rutherford, Smith, Sumner, Trousdale, Williamson, and Wilson Counties","Nashville-Davidson-Murfreesboro-Franklin, TN M.S.A.",1604276,2011
8439,464.4,839.9,"Rate per 100,000 inhabitants",2297.5,181.5,4.9,,3318.8,37.2,144.4,650.8,"Includes Cannon, Cheatham, Davidson, Dickson, Hickman, Macon, Robertson, Rutherford, Smith, Sumner, Trousdale, Williamson, and Wilson Counties","Nashville-Davidson-Murfreesboro-Franklin, TN M.S.A.",1604276,2011
8440,893.0,1413.0,City of New Haven,4124.0,942.0,34.0,130019.0,6479.0,55.0,766.0,1748.0,Includes New Haven County,"New Haven-Milford, CT M.S.A.",810372,2011
8441,11.0,158.0,City of Milford,1515.0,80.0,1.0,52857.0,1753.0,0.0,23.0,35.0,Includes New Haven County,"New Haven-Milford, CT M.S.A.",810372,2011
8442,1597.0,4526.0,Total area actually reporting,17775.0,2355.0,50.0,100.0,24656.0,115.0,1246.0,3008.0,Includes New Haven County,"New Haven-Milford, CT M.S.A.",810372,2011
8443,197.1,558.5,"Rate per 100,000 inhabitants",2193.4,290.6,6.2,,3042.6,14.2,153.8,371.2,Includes New Haven County,"New Haven-Milford, CT M.S.A.",810372,2011
8444,1326.0,3857.0,City of New Orleans,7616.0,2540.0,200.0,346974.0,14013.0,163.0,1059.0,2748.0,"Includes Jefferson, Orleans, Plaquemines, St. Bernard, St. Charles, St. John the Baptist, and St. Tammany Parishes","New Orleans-Metairie-Kenner, LA M.S.A.",1178445,2011
8445,73.0,414.0,City of Kenner,2040.0,150.0,9.0,67312.0,2604.0,10.0,69.0,161.0,"Includes Jefferson, Orleans, Plaquemines, St. Bernard, St. Charles, St. John the Baptist, and St. Tammany Parishes","New Orleans-Metairie-Kenner, LA M.S.A.",1178445,2011
8446,3412.0,9562.0,Total area actually reporting,26334.0,4086.0,279.0,100.0,39982.0,310.0,1781.0,5782.0,"Includes Jefferson, Orleans, Plaquemines, St. Bernard, St. Charles, St. John the Baptist, and St. Tammany Parishes","New Orleans-Metairie-Kenner, LA M.S.A.",1178445,2011
8447,289.5,811.4,"Rate per 100,000 inhabitants",2234.6,346.7,23.7,,3392.8,26.3,151.1,490.6,"Includes Jefferson, Orleans, Plaquemines, St. Bernard, St. Charles, St. John the Baptist, and St. Tammany Parishes","New Orleans-Metairie-Kenner, LA M.S.A.",1178445,2011
8448,29829.0,18159.0,"City of New York, NY",112864.0,9434.0,515.0,8211875.0,140457.0,1092.0,19773.0,51209.0,"Includes the Metropolitan Divisions of Edison-New Brunswick, NJ; Nassau-Suffolk, NY; Newark-Union, NJ-PA; and New York-White Plains-Wayne, NY-NJ","New York-Northern New Jersey-Long Island, NY-NJ-PA M.S.A.",18974419,2011
8449,1114.0,2396.0,"City of Newark, NJ",3921.0,3699.0,94.0,278064.0,10016.0,58.0,1977.0,3243.0,"Includes the Metropolitan Divisions of Edison-New Brunswick, NJ; Nassau-Suffolk, NY; Newark-Union, NJ-PA; and New York-White Plains-Wayne, NY-NJ","New York-Northern New Jersey-Long Island, NY-NJ-PA M.S.A.",18974419,2011
8450,66.0,343.0,"City of Edison Township, NJ",1279.0,210.0,2.0,100300.0,1832.0,9.0,65.0,142.0,"Includes the Metropolitan Divisions of Edison-New Brunswick, NJ; Nassau-Suffolk, NY; Newark-Union, NJ-PA; and New York-White Plains-Wayne, NY-NJ","New York-Northern New Jersey-Long Island, NY-NJ-PA M.S.A.",18974419,2011
8451,54.0,46.0,"City of White Plains, NY",1182.0,37.0,1.0,57109.0,1265.0,3.0,29.0,87.0,"Includes the Metropolitan Divisions of Edison-New Brunswick, NJ; Nassau-Suffolk, NY; Newark-Union, NJ-PA; and New York-White Plains-Wayne, NY-NJ","New York-Northern New Jersey-Long Island, NY-NJ-PA M.S.A.",18974419,2011
8452,13.0,144.0,"City of Wayne Township, NJ",964.0,65.0,0.0,54899.0,1173.0,3.0,18.0,34.0,"Includes the Metropolitan Divisions of Edison-New Brunswick, NJ; Nassau-Suffolk, NY; Newark-Union, NJ-PA; and New York-White Plains-Wayne, NY-NJ","New York-Northern New Jersey-Long Island, NY-NJ-PA M.S.A.",18974419,2011
8453,48.0,155.0,"City of Union Township, NJ",745.0,102.0,1.0,56831.0,1002.0,4.0,63.0,116.0,"Includes the Metropolitan Divisions of Edison-New Brunswick, NJ; Nassau-Suffolk, NY; Newark-Union, NJ-PA; and New York-White Plains-Wayne, NY-NJ","New York-Northern New Jersey-Long Island, NY-NJ-PA M.S.A.",18974419,2011
8454,219.0,404.0,"City of New Brunswick, NJ",1102.0,103.0,3.0,55365.0,1609.0,7.0,250.0,479.0,"Includes the Metropolitan Divisions of Edison-New Brunswick, NJ; Nassau-Suffolk, NY; Newark-Union, NJ-PA; and New York-White Plains-Wayne, NY-NJ","New York-Northern New Jersey-Long Island, NY-NJ-PA M.S.A.",18974419,2011
8455,42635.0,56466.0,Total area actually reporting,247451.0,26698.0,852.0,99.9,330615.0,1895.0,31618.0,77000.0,"Includes the Metropolitan Divisions of Edison-New Brunswick, NJ; Nassau-Suffolk, NY; Newark-Union, NJ-PA; and New York-White Plains-Wayne, NY-NJ","New York-Northern New Jersey-Long Island, NY-NJ-PA M.S.A.",18974419,2011
8456,42653.0,56514.0,Estimated total,247703.0,26709.0,852.0,100.0,330926.0,1896.0,31628.0,77029.0,"Includes the Metropolitan Divisions of Edison-New Brunswick, NJ; Nassau-Suffolk, NY; Newark-Union, NJ-PA; and New York-White Plains-Wayne, NY-NJ","New York-Northern New Jersey-Long Island, NY-NJ-PA M.S.A.",18974419,2011
8457,224.8,297.8,"Rate per 100,000 inhabitants",1305.5,140.8,4.5,,1744.1,10.0,166.7,406.0,"Includes the Metropolitan Divisions of Edison-New Brunswick, NJ; Nassau-Suffolk, NY; Newark-Union, NJ-PA; and New York-White Plains-Wayne, NY-NJ","New York-Northern New Jersey-Long Island, NY-NJ-PA M.S.A.",18974419,2011
8458,1989.0,9173.0,Total area actually reporting,34239.0,1815.0,29.0,100.0,45227.0,185.0,1351.0,3554.0,"Includes Middlesex, Monmouth, Ocean, and Somerset Counties","Edison-New Brunswick, NJ M.D.",2348037,2011
8459,84.7,390.7,"Rate per 100,000 inhabitants",1458.2,77.3,1.2,,1926.2,7.9,57.5,151.4,"Includes Middlesex, Monmouth, Ocean, and Somerset Counties","Edison-New Brunswick, NJ M.D.",2348037,2011
8460,2348.0,7885.0,Total area actually reporting,35697.0,2365.0,55.0,99.9,45947.0,114.0,1850.0,4367.0,Includes Nassau and Suffolk Counties,"Nassau-Suffolk, NY M.D.",2845615,2011
8461,2350.0,7889.0,Estimated total,35720.0,2366.0,55.0,100.0,45975.0,114.0,1851.0,4370.0,Includes Nassau and Suffolk Counties,"Nassau-Suffolk, NY M.D.",2845615,2011
8462,82.6,277.2,"Rate per 100,000 inhabitants",1255.3,83.1,1.9,,1615.6,4.0,65.0,153.6,Includes Nassau and Suffolk Counties,"Nassau-Suffolk, NY M.D.",2845615,2011
8463,3443.0,10433.0,Total area actually reporting,26146.0,8106.0,172.0,100.0,44685.0,246.0,4495.0,8356.0,"Includes Essex, Hunterdon, Morris, Sussex, and Union Counties, NJ and Pike County, PA","Newark-Union, NJ-PA M.D.",2154867,2011
8464,159.8,484.2,"Rate per 100,000 inhabitants",1213.3,376.2,8.0,,2073.7,11.4,208.6,387.8,"Includes Essex, Hunterdon, Morris, Sussex, and Union Counties, NJ and Pike County, PA","Newark-Union, NJ-PA M.D.",2154867,2011
8465,34855.0,28975.0,Total area actually reporting,151369.0,14412.0,596.0,99.9,194756.0,1350.0,23922.0,60723.0,"Includes Bergen, Hudson, and Passaic Counties, NJ and Bronx, Kings, New York, Putnam, Queens, Richmond, Rockland, and Westchester Counties, NY","New York-White Plains-Wayne, NY-NJ M.D.",11625900,2011
8466,34871.0,29019.0,Estimated total,151598.0,14422.0,596.0,100.0,195039.0,1351.0,23931.0,60749.0,"Includes Bergen, Hudson, and Passaic Counties, NJ and Bronx, Kings, New York, Putnam, Queens, Richmond, Rockland, and Westchester Counties, NY","New York-White Plains-Wayne, NY-NJ M.D.",11625900,2011
8467,299.9,249.6,"Rate per 100,000 inhabitants",1304.0,124.1,5.1,,1677.6,11.6,205.8,522.5,"Includes Bergen, Hudson, and Passaic Counties, NJ and Bronx, Kings, New York, Putnam, Queens, Richmond, Rockland, and Westchester Counties, NY","New York-White Plains-Wayne, NY-NJ M.D.",11625900,2011
8468,121.0,375.0,City of North Port,966.0,32.0,1.0,58139.0,1373.0,15.0,23.0,160.0,Includes Manatee and Sarasota Counties,"North Port-Bradenton-Sarasota, FL M.S.A.",711852,2011
8469,268.0,584.0,City of Bradenton,1486.0,95.0,1.0,50221.0,2165.0,14.0,79.0,362.0,Includes Manatee and Sarasota Counties,"North Port-Bradenton-Sarasota, FL M.S.A.",711852,2011
8470,305.0,698.0,City of Sarasota,2414.0,114.0,8.0,52625.0,3226.0,28.0,172.0,513.0,Includes Manatee and Sarasota Counties,"North Port-Bradenton-Sarasota, FL M.S.A.",711852,2011
8471,16.0,129.0,City of Venice,414.0,13.0,0.0,21031.0,556.0,3.0,9.0,28.0,Includes Manatee and Sarasota Counties,"North Port-Bradenton-Sarasota, FL M.S.A.",711852,2011
8472,2461.0,6771.0,Total area actually reporting,18320.0,906.0,32.0,100.0,25997.0,194.0,831.0,3518.0,Includes Manatee and Sarasota Counties,"North Port-Bradenton-Sarasota, FL M.S.A.",711852,2011
8473,345.7,951.2,"Rate per 100,000 inhabitants",2573.6,127.3,4.5,,3652.0,27.3,116.7,494.2,Includes Manatee and Sarasota Counties,"North Port-Bradenton-Sarasota, FL M.S.A.",711852,2011
8474,61.0,235.0,City of Norwich,570.0,51.0,2.0,40568.0,856.0,25.0,45.0,133.0,Includes New London County,"Norwich-New London, CT M.S.A.",146560,2011
8475,257.0,227.0,City of New London,538.0,49.0,3.0,27671.0,814.0,18.0,41.0,319.0,Includes New London County,"Norwich-New London, CT M.S.A.",146560,2011
8476,411.0,647.0,Total area actually reporting,2471.0,142.0,5.0,100.0,3260.0,60.0,107.0,583.0,Includes New London County,"Norwich-New London, CT M.S.A.",146560,2011
8477,280.4,441.5,"Rate per 100,000 inhabitants",1686.0,96.9,3.4,,2224.3,40.9,73.0,397.8,Includes New London County,"Norwich-New London, CT M.S.A.",146560,2011
8478,215.0,713.0,City of Ocala,2376.0,65.0,5.0,57082.0,3154.0,26.0,112.0,358.0,Includes Marion County,"Ocala, FL M.S.A.",335813,2011
8479,1301.0,2540.0,Total area actually reporting,5549.0,292.0,14.0,100.0,8381.0,162.0,191.0,1668.0,Includes Marion County,"Ocala, FL M.S.A.",335813,2011
8480,387.4,756.4,"Rate per 100,000 inhabitants",1652.4,87.0,4.2,,2495.7,48.2,56.9,496.7,Includes Marion County,"Ocala, FL M.S.A.",335813,2011
8481,20.0,111.0,City of Ocean City,468.0,2.0,0.0,11740.0,581.0,1.0,1.0,22.0,Includes Cape May County,"Ocean City, NJ M.S.A.",97589,2011
8482,211.0,1075.0,Total area actually reporting,3395.0,74.0,1.0,100.0,4544.0,13.0,84.0,309.0,Includes Cape May County,"Ocean City, NJ M.S.A.",97589,2011
8483,216.2,1101.6,"Rate per 100,000 inhabitants",3478.9,75.8,1.0,,4656.3,13.3,86.1,316.6,Includes Cape May County,"Ocean City, NJ M.S.A.",97589,2011
8484,632.0,617.0,City of Odessa,2336.0,181.0,6.0,102043.0,3134.0,37.0,73.0,748.0,Includes Ector County,"Odessa, TX M.S.A.",140016,2011
8485,807.0,900.0,Total area actually reporting,3096.0,242.0,11.0,100.0,4238.0,38.0,95.0,951.0,Includes Ector County,"Odessa, TX M.S.A.",140016,2011
8486,576.4,642.8,"Rate per 100,000 inhabitants",2211.2,172.8,7.9,,3026.8,27.1,67.8,679.2,Includes Ector County,"Odessa, TX M.S.A.",140016,2011
8487,274.0,858.0,City of Ogden,3279.0,292.0,2.0,84423.0,4429.0,20.0,96.0,392.0,"Includes Davis, Morgan, and Weber Counties","Ogden-Clearfield, UT M.S.A.",557743,2011
8488,35.0,108.0,City of Clearfield,613.0,25.0,0.0,30693.0,746.0,10.0,9.0,54.0,"Includes Davis, Morgan, and Weber Counties","Ogden-Clearfield, UT M.S.A.",557743,2011
8489,518.0,2378.0,Total area actually reporting,11249.0,667.0,8.0,100.0,14294.0,150.0,151.0,827.0,"Includes Davis, Morgan, and Weber Counties","Ogden-Clearfield, UT M.S.A.",557743,2011
8490,92.9,426.4,"Rate per 100,000 inhabitants",2016.9,119.6,1.4,,2562.8,26.9,27.1,148.3,"Includes Davis, Morgan, and Weber Counties","Ogden-Clearfield, UT M.S.A.",557743,2011
8491,3541.0,9855.0,City of Oklahoma City,20199.0,4059.0,58.0,586208.0,34113.0,277.0,1232.0,5108.0,"Includes Canadian, Cleveland, Grady, Lincoln, Logan, McClain, and Oklahoma Counties","Oklahoma City, OK M.S.A.",1266404,2011
8492,4599.0,14513.0,Total area actually reporting,34142.0,5445.0,78.0,100.0,54100.0,511.0,1501.0,6689.0,"Includes Canadian, Cleveland, Grady, Lincoln, Logan, McClain, and Oklahoma Counties","Oklahoma City, OK M.S.A.",1266404,2011
8493,363.2,1146.0,"Rate per 100,000 inhabitants",2696.0,430.0,6.2,,4271.9,40.4,118.5,528.2,"Includes Canadian, Cleveland, Grady, Lincoln, Logan, McClain, and Oklahoma Counties","Oklahoma City, OK M.S.A.",1266404,2011
8494,78.0,342.0,City of Olympia,1535.0,99.0,0.0,47207.0,1976.0,17.0,31.0,126.0,Includes Thurston County,"Olympia, WA M.S.A.",256222,2011
8495,423.0,1916.0,Total area actually reporting,4861.0,346.0,4.0,100.0,7123.0,70.0,90.0,587.0,Includes Thurston County,"Olympia, WA M.S.A.",256222,2011
8496,165.1,747.8,"Rate per 100,000 inhabitants",1897.2,135.0,1.6,,2780.0,27.3,35.1,229.1,Includes Thurston County,"Olympia, WA M.S.A.",256222,2011
8497,1350.0,3321.0,"City of Omaha, NE",12793.0,2650.0,43.0,412608.0,18764.0,220.0,696.0,2309.0,"Includes Harrison, Mills, and Pottawattamie Counties, IA and Cass, Douglas, Sarpy, Saunders, and Washington Counties, NE","Omaha-Council Bluffs, NE-IA M.S.A.",872617,2011
8498,522.0,980.0,"City of Council Bluffs, IA",2776.0,495.0,4.0,62556.0,4251.0,69.0,61.0,656.0,"Includes Harrison, Mills, and Pottawattamie Counties, IA and Cass, Douglas, Sarpy, Saunders, and Washington Counties, NE","Omaha-Council Bluffs, NE-IA M.S.A.",872617,2011
8499,2143.0,5615.0,Total area actually reporting,19979.0,3662.0,51.0,99.9,29256.0,366.0,789.0,3349.0,"Includes Harrison, Mills, and Pottawattamie Counties, IA and Cass, Douglas, Sarpy, Saunders, and Washington Counties, NE","Omaha-Council Bluffs, NE-IA M.S.A.",872617,2011
8500,2143.0,5618.0,Estimated total,19995.0,3663.0,51.0,100.0,29276.0,366.0,789.0,3349.0,"Includes Harrison, Mills, and Pottawattamie Counties, IA and Cass, Douglas, Sarpy, Saunders, and Washington Counties, NE","Omaha-Council Bluffs, NE-IA M.S.A.",872617,2011
8501,245.6,643.8,"Rate per 100,000 inhabitants",2291.4,419.8,5.8,,3355.0,41.9,90.4,383.8,"Includes Harrison, Mills, and Pottawattamie Counties, IA and Cass, Douglas, Sarpy, Saunders, and Washington Counties, NE","Omaha-Council Bluffs, NE-IA M.S.A.",872617,2011
8502,1746.0,4165.0,City of Orlando,11669.0,1311.0,29.0,241548.0,17145.0,119.0,697.0,2591.0,"Includes Lake, Orange, Osceola, and Seminole Counties","Orlando-Kissimmee-Sanford, FL M.S.A.",2163500,2011
8503,448.0,870.0,City of Kissimmee,2332.0,162.0,3.0,60495.0,3364.0,24.0,118.0,593.0,"Includes Lake, Orange, Osceola, and Seminole Counties","Orlando-Kissimmee-Sanford, FL M.S.A.",2163500,2011
8504,143.0,945.0,City of Sanford,2143.0,146.0,4.0,54300.0,3234.0,23.0,159.0,329.0,"Includes Lake, Orange, Osceola, and Seminole Counties","Orlando-Kissimmee-Sanford, FL M.S.A.",2163500,2011
8505,9118.0,22072.0,Total area actually reporting,51775.0,5396.0,122.0,100.0,79243.0,679.0,2968.0,12887.0,"Includes Lake, Orange, Osceola, and Seminole Counties","Orlando-Kissimmee-Sanford, FL M.S.A.",2163500,2011
8506,421.4,1020.2,"Rate per 100,000 inhabitants",2393.1,249.4,5.6,,3662.7,31.4,137.2,595.7,"Includes Lake, Orange, Osceola, and Seminole Counties","Orlando-Kissimmee-Sanford, FL M.S.A.",2163500,2011
8507,148.0,315.0,City of Oshkosh,1330.0,23.0,0.0,66371.0,1668.0,11.0,20.0,179.0,Includes Winnebago County,"Oshkosh-Neenah, WI M.S.A.",167722,2011
8508,31.0,72.0,City of Neenah,327.0,8.0,0.0,25612.0,407.0,4.0,1.0,36.0,Includes Winnebago County,"Oshkosh-Neenah, WI M.S.A.",167722,2011
8509,270.0,627.0,Total area actually reporting,2508.0,60.0,1.0,100.0,3195.0,24.0,26.0,321.0,Includes Winnebago County,"Oshkosh-Neenah, WI M.S.A.",167722,2011
8510,161.0,373.8,"Rate per 100,000 inhabitants",1495.3,35.8,0.6,,1904.9,14.3,15.5,191.4,Includes Winnebago County,"Oshkosh-Neenah, WI M.S.A.",167722,2011
8511,59.0,513.0,City of Owensboro,1711.0,99.0,1.0,57661.0,2323.0,46.0,37.0,143.0,"Includes Daviess, Hancock, and McLean Counties","Owensboro, KY M.S.A.",115545,2011
8512,65.0,714.0,Total area actually reporting,2212.0,124.0,1.0,100.0,3050.0,56.0,42.0,164.0,"Includes Daviess, Hancock, and McLean Counties","Owensboro, KY M.S.A.",115545,2011
8513,56.3,617.9,"Rate per 100,000 inhabitants",1914.4,107.3,0.9,,2639.7,48.5,36.3,141.9,"Includes Daviess, Hancock, and McLean Counties","Owensboro, KY M.S.A.",115545,2011
8514,311.0,577.0,City of Oxnard,2563.0,359.0,8.0,200225.0,3499.0,26.0,274.0,619.0,Includes Ventura County,"Oxnard-Thousand Oaks-Ventura, CA M.S.A.",832997,2011
8515,92.0,319.0,City of Thousand Oaks,1409.0,60.0,1.0,128172.0,1788.0,10.0,34.0,137.0,Includes Ventura County,"Oxnard-Thousand Oaks-Ventura, CA M.S.A.",832997,2011
8516,170.0,657.0,City of Ventura,2468.0,195.0,1.0,107684.0,3320.0,20.0,135.0,326.0,Includes Ventura County,"Oxnard-Thousand Oaks-Ventura, CA M.S.A.",832997,2011
8517,50.0,160.0,City of Camarillo,675.0,47.0,2.0,65968.0,882.0,10.0,17.0,79.0,Includes Ventura County,"Oxnard-Thousand Oaks-Ventura, CA M.S.A.",832997,2011
8518,973.0,2654.0,Total area actually reporting,10501.0,1014.0,15.0,100.0,14169.0,101.0,616.0,1705.0,Includes Ventura County,"Oxnard-Thousand Oaks-Ventura, CA M.S.A.",832997,2011
8519,116.8,318.6,"Rate per 100,000 inhabitants",1260.6,121.7,1.8,,1701.0,12.1,73.9,204.7,Includes Ventura County,"Oxnard-Thousand Oaks-Ventura, CA M.S.A.",832997,2011
8520,480.0,808.0,City of Palm Bay,1786.0,145.0,2.0,104596.0,2739.0,22.0,97.0,601.0,Includes Brevard County,"Palm Bay-Melbourne-Titusville, FL M.S.A.",550781,2011
8521,564.0,873.0,City of Melbourne,3021.0,116.0,3.0,77105.0,4010.0,25.0,158.0,750.0,Includes Brevard County,"Palm Bay-Melbourne-Titusville, FL M.S.A.",550781,2011
8522,175.0,423.0,City of Titusville,1076.0,135.0,2.0,44357.0,1634.0,27.0,66.0,270.0,Includes Brevard County,"Palm Bay-Melbourne-Titusville, FL M.S.A.",550781,2011
